id,firstName,lastName,adp,projectedPoints,positionRank,slotName,teamName,lineupStatus,byeWeek,rank
5fa7ad9f-c2cc-41b6-a7ce-8c659a6d9489,Austin,Jones,-,0,,RB,,,,
8b682655-554c-4ab8-86c4-8c6064382f75,De'Zhaun,Stribling,-,0,,WR,,,,
8b8a1d23-91ef-4197-849f-04f02615ca95,Kalen,Ballage,-,0,,RB,,,,
8b9db742-289c-4f40-8145-ab5321c970c0,Jaxon,Janke,-,0,,WR,,,,
8bb81dd3-958e-4f78-b44d-3867bccb36a0,Nate,Sudfeld,-,0,,QB,,,,
8c1c619f-c1ec-4549-80b2-fbacb751d1af,DeVante,Parker,-,0,,WR,,,,
8c21491a-59e4-4460-a632-317cf453ee60,Ben,Mason,-,0,,RB,,,,
8c6c37cc-c699-4736-95e2-0b71c5c480d5,Braylon,Sanders,-,0,,WR,,,,
5f020f3e-2844-4274-8303-7256e21f5aad,Stanley,Morgan,-,0,,WR,Tennessee Titans,,,
8cbd429d-fcec-4245-814a-881c52d16fcd,Gunner,Olszewski,-,0,,WR,NY Giants,,,
8cd7dc7d-2f94-4f8b-9dca-0f4a49cac729,Johnny,Johnson,-,0,,WR,Houston Texans,,,
5ea9fe4e-1f0f-48f1-b375-6f1a4dbd68e0,Bryant,Koback,-,0,,RB,,,,
8d2b011e-c92a-4558-815d-0828ac33a9e4,Kevin,Harris,-,0,,RB,,,,
8d3eac43-0672-45de-a9c8-0c13f9987576,Cam,Sims,-,0,,WR,,,,
8d52c126-f34d-44a1-83a3-94da994713a4,Dorian,Singer,-,0,,WR,,,,
8e3677ba-688f-459a-8203-53ebbc09eeab,C.J.,Ham,-,0,,RB,Minnesota Vikings,,,
5e141393-d604-42d8-9901-7b78da84f58a,Zach,Wilson,-,0,,QB,Denver Broncos,,,
5dd88313-bb48-499b-9bed-6cc325002b32,Samori,Toure,-,0,,WR,Chicago Bears,,,
8e975d21-5dcb-46ce-b3c3-e8b2585d465c,Chase,Edmonds,-,0,,RB,Tampa Bay Buccaneers,,,
8eabfa24-a20b-4352-8416-84564b85fbf6,Ihmir,Smith-Marsette,-,0,,WR,NY Giants,,,
5cf5fa00-c040-4ace-bdf4-208d69f226e2,Ramel,Keyton,-,0,,WR,Las Vegas Raiders,,,
5cd86364-9122-494a-b1e9-99dfc49d74cf,Gerrid,Doaks,-,0,,RB,,,,
8f0da69a-30a5-4aec-a490-a5e5d58b6ea6,Trace,McSorley,-,0,,QB,,,,
5cbc3ffa-4e56-440a-9502-407028d3f313,Joseph,Ngata,-,0,,WR,,,,
8f4c9c45-a841-4fe3-9132-41a99a88211a,Jalen,Cropper,-,0,,WR,Dallas Cowboys,,,
8f5de1f8-79d2-4954-956c-a4cbb52b6973,Mitchell,Trubisky,-,0,,QB,Buffalo Bills,,,
5cb14993-44a0-4580-92b5-948919ecfd9d,Chris,Brazzell,-,0,,WR,,,,
5b4d71b5-8e09-4f79-af04-1ca0c92ef411,Gary,Brightwell,-,0,,RB,Cincinnati Bengals,,,
90835ab1-2de2-4114-8fa0-a6f9a757d17e,Michael,Strachan,-,0,,WR,Washington Commanders,,,
5ac7a8ae-5535-4bd5-84e2-c4e6897540af,Steven,Sims,-,0,,WR,Baltimore Ravens,,,
5a3796ea-baf8-4749-9300-0060580830a4,Rocky,Lombardi,-,0,,QB,,,,
5931b7d0-c89b-41d6-b988-27da2b971506,Trey,Lance,-,0,,QB,Dallas Cowboys,,,
917dad1e-b1db-48e6-9d35-cef21d75f724,Seth,Henigan,-,0,,QB,,,,
91832100-fc50-451c-babe-45f9561d3e8e,Baylor,Cupp,-,0,,TE,,,,
578ce77d-aff0-4bff-a7dc-4bce145681c8,Kendall,Blanton,-,0,,TE,,,,
57833853-bd19-4b3b-8b26-26eafe012f54,Damiere,Byrd,-,0,,WR,,,,
91f94c70-816e-4724-b207-c455703aa488,Will,Grier,-,0,,QB,Dallas Cowboys,,,
566b1f3f-449d-4c3c-8d8b-ad38a3e86b70,Erik,Ezukanma,-,0,,WR,Miami Dolphins,,,
56171458-8fa4-46e2-8880-7110b369a17e,James,Washington,-,0,,WR,,,,
55f4fab8-1d17-479b-8fb2-e1d09cdf40b7,Lawrence,Cager,-,0,,TE,Washington Commanders,,,
551cd48b-b0e6-4dc0-8b45-a5ee14ba2c1d,Mason,Tipton,-,0,,WR,New Orleans Saints,,,
92b35563-129a-45f0-8c62-4e637e6668b3,Cade,Johnson,-,0,,WR,,,,
92b5fc8e-e70e-4ba9-8969-c86228ed484c,Lee,Smith,-,0,,TE,,,,
54d633d9-9759-47ea-95d3-5b717ef008c6,Emory,Jones,-,0,,QB,Atlanta Falcons,,,
92bf401e-f86d-47cb-ae7b-e2c6935faf2d,Brycen,Hopkins,-,0,,TE,,,,
92cc5abd-0d2a-4ff0-8ba3-3e84f6d3ed1e,Benny,Snell,-,0,,RB,,,,
935d1a79-4984-4bf5-aa04-2e363d105963,Easop,Winston,-,0,,WR,NY Jets,,,
54328bdb-2fdd-4351-b32c-a1db4d64bdfc,D.J.,Montgomery,-,0,,WR,Indianapolis Colts,,,
536309be-179a-434d-a405-7066fae0c5c1,Andre,Baccellia,-,0,,WR,Arizona Cardinals,,,
93a69780-8fb1-412c-9fa8-9977ed19c0a5,Cameron,Latu,-,0,,TE,Philadelphia Eagles,,,
93bcd691-2fbc-48e3-ad8c-99c54ff2cf01,Tarik,Cohen,-,0,,RB,,,,
53011412-16ef-4181-9ec7-98e1152c15a7,Joshua,Dobbs,-,0,,QB,San Francisco 49ers,,,
5296ae0e-7eb9-49e4-b30e-283e59d00bf8,Brandon,Dillon,-,0,,TE,,,,
94a828db-453c-4f3d-bdb1-b60e819c81ee,Tulu,Griffin,-,0,,WR,Green Bay Packers,,,
518b2202-5700-44c1-8fcc-aa81d2e54fc4,Matt,LaCosse,-,0,,TE,,,,
5182e4a1-5a0c-49ec-b80f-dae88e7dd421,Daniel,Arias,-,0,,WR,,,,
9516bd07-a95c-4ff2-b7c9-b65189a28891,Kenyan,Drake,-,0,,RB,,,,
51720f91-beb9-4a8c-ba5f-b4e36fd1d72e,Trayveon,Williams,-,0,,RB,Cincinnati Bengals,,,
951b9cea-582a-478a-8e95-76eeb2a07354,Roydell,Williams,-,0,,RB,,,,
5169744f-f498-4c3e-b113-d87a208ec1f2,Kellen,Mond,-,0,,QB,,,,
50b9061b-75c5-4a74-b51f-3085bfdd8d85,Hudson,Card,-,0,,QB,,,,
9633943e-195a-423a-8a74-f2ec4995ccad,Darrel,Williams,-,0,,RB,,,,
96793bb1-d531-4aba-b97f-b7f3a48e61f6,Holton,Ahlers,-,0,,QB,,,,
50a80815-6209-4656-ad36-fe78c00194e7,La'Michael,Pettway,-,0,,TE,,,,
96a8bb78-a29f-4cbc-b352-cb886203faa0,Robert,Tonyan,-,0,,TE,,,,
96b6c224-7810-4bf5-b1ca-5dfa640ef559,Carter,Bradley,-,0,,QB,Las Vegas Raiders,,,
96d9eef4-5acf-4a0d-a8c2-65bae529b7a5,Sal,Cannella,-,0,,TE,,,,
96edbc8a-88d7-479c-aedc-b2364eaa9ae8,Theo,Wease Jr.,-,0,,WR,,,,
96f2df0d-8c98-45cd-af4a-eee1f3c49b79,Colbie,Young,-,0,,WR,,,,
9777baba-22d4-454d-a337-26e2b8001259,Jaray,Jenkins,-,0,,WR,,,,
9786f280-5f0d-4e6c-b288-eb9cc909554e,Isaiah,Neyor,-,0,,WR,,,,
97a9c68b-7bfc-4997-a744-deb0a51dd52d,Da'Quan,Felton,-,0,,WR,,,,
97ce169f-b825-40cd-a2a2-8114b75f27fd,Andrew,Beck,-,0,,RB,NY Jets,,,
97db7326-b9f2-461e-b20c-58d65ee0ed21,Frank,Gore,-,0,,RB,Buffalo Bills,,,
509a9432-7285-4442-b1c8-808f64f8bb6f,Jordan,Wilkins,-,0,,RB,,,,
98566d3e-2036-45a3-bad5-3eecc6746e51,Mason,Pline,-,0,,TE,San Francisco 49ers,,,
5096375b-831d-4cce-8011-a5c850d8ca77,Montrell,Washington,-,0,,WR,NY Giants,,,
50583206-44de-4907-b43e-c3d1c379a4bc,Derrick,Gore,-,0,,RB,,,,
50536e0b-2493-49e0-a460-68c5b1470c04,Duke,Williams,-,0,,WR,,,,
50053859-a7e7-4109-bb60-53e49e88e17b,Sam,Pinckney,-,0,,WR,,,,
4fbbd294-97b7-4d5c-8cab-696142941b51,Ricky,Person,-,0,,RB,,,,
4f530235-358a-4bcd-a6a2-24973282f549,La'Mical,Perine,-,0,,RB,,,,
9947b943-dfb9-4087-a686-799021961770,Giles,Jackson,-,0,,WR,,,,
99e18b85-d7fc-4d08-82c8-37baae13c90b,Evan,Hull,-,0,,RB,Pittsburgh Steelers,,,
99f048df-d093-4108-a08b-dc5f0a643882,Keelan,Doss,-,0,,WR,,,,
99f3482b-d4f9-436d-bdad-8d6629436a2c,Ryan,Miller,-,0,,WR,Tampa Bay Buccaneers,,,
4f3ebf47-49b7-4459-8606-c3adb3b10aa0,John,Rhys Plumlee,-,0,,QB,,,,
4f2fe705-ba82-4c59-ba2e-ce8e30c76d16,Cody,Thompson,-,0,,WR,Tampa Bay Buccaneers,,,
4f2cc98f-4923-40df-bab8-b1ac97739d5d,Quintez,Cephus,-,0,,WR,Los Angeles Rams,,,
9a52c233-9c42-43b5-abe6-b2748008eb72,James,O'Shaughnessy,-,0,,TE,,,,
4f129679-963a-4dd7-a3ce-57d0d4abc23b,Austin,Allen,-,0,,TE,,,,
4ecc7349-83ab-4e78-9a35-fb65d269724f,Alex,Armah,-,0,,RB,,,,
9b3a4d15-2d3a-47a5-96f5-79f2a696c1e4,Bryce,Ford-Wheaton,-,0,,WR,NY Giants,,,
4eb654bb-7969-4e6f-9f7e-78126cb41fcf,Brevin,Easton,-,0,,WR,,,,
9b72bc0c-a053-445d-b6da-677d6d3025fd,Jack,Colletto,-,0,,RB,,,,
9ba7a6fc-ae3a-4be5-816d-9efe67633188,Danny,Gray,-,0,,WR,Philadelphia Eagles,,,
9bbbc53c-0eb9-46e8-8a32-40de34b6492a,Phillip,Brooks,-,0,,WR,,,,
9c04ef10-da0b-453f-9345-0e4787e652c5,Chris,Manhertz,-,0,,TE,NY Giants,,,
9ca20ef2-a3c3-4e5c-9b57-9ccde61669da,Caleb,Huntley,-,0,,RB,,,,
4ea5e28e-84a2-49db-863d-bfc51de11624,Jalen,Guyton,-,0,,WR,,,,
9d22550d-5837-4cd0-aab5-024ba44326d9,Shedrick,Jackson,-,0,,WR,Las Vegas Raiders,,,
4e6fb6a5-ccec-4da2-a771-21f3745b55b6,J.J.,Taylor,-,0,,RB,Houston Texans,,,
4d7c0fd3-b9ed-4218-bef4-583a39a561bd,Nate,Noel,-,0,,RB,,,,
9dbc5c21-57c5-48f6-a5a7-79941ce2e07e,George,Holani,-,0,,RB,Seattle Seahawks,,,
9de78bbe-2e55-4147-b5c9-cdc6bffc1f57,Chris,Collier,-,0,,RB,Las Vegas Raiders,,,
4d4629ef-40bf-4401-835c-9b9a400fd632,Ronald,Jones,-,0,,RB,,,,
4cfe8742-5255-43cd-9537-7c4ce07f3e27,Trey,Quinn,-,0,,WR,,,,
9e411cb2-e67c-4367-ace9-586e214eacd6,Jason,Huntley,-,0,,RB,,,,
4c0e4787-2f60-408e-a1d3-7c9d2902b9f0,Corey,Davis,-,0,,WR,,,,
9eb25f63-bba7-4add-ac25-526f15d4233f,Colson,Yankoff,-,0,,TE,Washington Commanders,,,
9f27359e-4b51-4775-bdb8-1a334f5f3b6e,Tre,Nixon,-,0,,WR,,,,
9f2852ee-d17d-45f9-ad9d-ad92681083bc,Montrell,Johnson Jr.,-,0,,RB,,,,
9f8d733c-595f-423d-9b47-b94e0aea7147,Curtis,Hodges,-,0,,TE,,,,
9fbe7f7e-5830-436e-9e8b-73f29a18a538,Quentin,Skinner,-,0,,WR,,,,
9fcb6aa6-9482-410f-b8c9-87cdc24e7463,Tayvion,Robinson,-,0,,WR,,,,
4beaf56d-ecbf-45da-b8b9-3e5bc6d3db9d,John,Wolford,-,0,,QB,Jacksonville Jaguars,,,
9ff9eb5a-f418-4ec2-a3bc-4250ca6f1230,Avery,Williams,-,0,,RB,Atlanta Falcons,,,
4b6b5ef9-47a1-4bd3-9789-1d5285cc443e,Nathan,Carter,-,0,,RB,,,,
4b5ade04-0a53-4af0-83cf-f88c30ccb4af,Jacob,Harris,-,0,,WR,,,,
4a42f39c-197d-4a00-8830-01372a791663,Tejhaun,Palmer,-,0,,WR,Arizona Cardinals,,,
4a0e5ac0-2c3c-4757-903f-5a84d2490c31,Tyrie,Cleveland,-,0,,WR,,,,
4a03dc8a-ee9e-4435-bf7b-b8cceeeb430c,Beaux,Collins,-,0,,WR,,,,
49aa25a3-f863-4cf4-84a4-cc1b7e51c477,Michael,Jacobson,-,0,,TE,New Orleans Saints,,,
a166a163-2bd6-4819-974a-fe37ee24fea4,Dennis,Houston,-,0,,WR,Tampa Bay Buccaneers,,,
48f79248-970b-408c-91c7-c51b0399d9bc,Payton,Thorne,-,0,,QB,,,,
a1872482-93f4-4b89-90b5-f26bb75871bf,Ko,Kieft,-,0,,TE,Tampa Bay Buccaneers,,,
a1d9e955-133b-4b40-a427-17b23316fa2f,Chris,Oladokun,-,0,,QB,Kansas City Chiefs,,,
4899b038-57aa-41e3-a014-38cf247d408b,Michael,Pratt,-,0,,QB,Tampa Bay Buccaneers,,,
4893fb8a-112c-4131-9adf-54d7743df7b3,Kole,Taylor,-,0,,TE,,,,
488d3da7-f0e5-4881-8df1-9c6f6b2eaf8d,Dez,Fitzpatrick,-,0,,WR,Los Angeles Chargers,,,
48516b99-81eb-45df-9c59-98ee9fa54425,Geoff,Swaim,-,0,,TE,Cleveland Browns,,,
a31e3ba9-9af3-4756-a80a-d80019667153,JaMycal,Hasty,-,0,,RB,New England Patriots,,,
a38c14cf-69db-40b0-a113-73b2f546261b,Isaiah,Washington,-,0,,WR,,,,
47bab807-0a73-4e44-a990-50b011851391,Marvin,Jones Jr.,-,0,,WR,,,,
476b5b55-1ec5-4d65-a97b-78943f63a5a2,Isaiah,Ford,-,0,,WR,,,,
a4549db8-19fd-4943-a6df-3e4f69fb807a,Xazavian,Valladay,-,0,,RB,New Orleans Saints,,,
a48585a4-f481-4083-9879-1329457cfdc4,Sterling,Shepard,-,0,,WR,Tampa Bay Buccaneers,,,
47647f2d-3760-4089-9e08-2db252889a6f,C.J.,Saunders,-,0,,WR,,,,
a509cd65-b7d4-4b1f-8253-e73ed98934a2,Zavion,Thomas,-,0,,WR,,,,
474c5284-552a-4546-9e3a-6a9a63121c1c,Will,Kacmarek,-,0,,TE,,,,
46a83eef-88e4-4bfa-9d33-8a2ba4fe70b5,Taylor,Heinicke,-,0,,QB,Los Angeles Chargers,,,
a58ca187-fd4e-49f5-8b0c-e42a355c2a40,Elijah,Sarratt,-,0,,WR,,,,
a5c51196-d161-4b9d-8d9a-b7a9a0dbe7d4,AJ,McCarron,-,0,,QB,,,,
a5c82d80-2c2b-485c-b9a9-685ab89d4eec,C.J.,Uzomah,-,0,,TE,Philadelphia Eagles,,,
4673e581-64c5-4ada-aff1-64736dc73d4b,Jerick,McKinnon,-,0,,RB,,,,
462b2e14-5c50-47fb-b95b-2858008a856a,Corey,Clement,-,0,,RB,,,,
45e06851-8cb8-42e8-9958-fcde87489b68,Marquez,Callaway,-,0,,WR,Tampa Bay Buccaneers,,,
459af7ed-83b0-4b0c-8c33-40f5f60a1a32,Jack,Westover,-,0,,TE,New England Patriots,,,
a66d2c34-4db3-41b1-8d38-679d863bd088,Tyler,Van Dyke,-,0,,QB,,,,
a6830324-2f11-48ce-8440-5e0f8c4f2750,Quez,Watkins,-,0,,WR,Arizona Cardinals,,,
455ed1a9-80ec-408d-800c-cd2214ece4f0,Tarik,Black,-,0,,WR,Miami Dolphins,,,
a68f57ad-8358-4378-b53e-eaf686a09629,Elijah,Dotson,-,0,,RB,Atlanta Falcons,,,
44de8921-d050-4097-897b-08124d378489,Jonathan,Ward,-,0,,RB,Pittsburgh Steelers,,,
44ccb9b9-1cc7-407f-960b-a2db74f80df7,Thaddeus,Moss,-,0,,TE,,,,
a78fb30e-6d1e-4c5d-9459-5fbec5011ee0,Ra'Shaun,Henry,-,0,,WR,,,,
a7aeb1c4-8aa0-4593-8b64-5d23c2d6a649,Brant,Kuithe,-,0,,TE,,,,
a7f3b82a-ebb1-4475-9607-c0881d21631b,Darren,Waller,-,0,,TE,,,,
a85ff906-7063-4df5-ae56-0b1791236de4,JJ,Taylor,-,0,,RB,,,,
44461031-fa97-4da4-b436-b24b8969e7e2,Ben,Skowronek,-,0,,WR,Pittsburgh Steelers,,,
a88b9b5a-86a0-42e5-909d-62bcf30ccd43,Hunter,Long,-,0,,TE,Los Angeles Rams,,,
a892c8eb-3956-4495-9e89-2ccffdcb341f,DeAngelo,Hardy,-,0,,WR,,,,
42dbd11b-57bf-4fda-8445-a24cbdc43f4a,Montorie,Foster,-,0,,WR,,,,
42a3b01d-e8db-464b-8387-01e189963252,Sean,Ryan,-,0,,WR,,,,
a94d9797-3a89-4711-a00f-a0b97f157036,Thyrick,Pitts,-,0,,WR,,,,
a9a42c80-9334-4c3c-9403-5762835cc79f,Tommy,Sweeney,-,0,,TE,Chicago Bears,,,
aa30c048-6092-4bf2-9524-877afc5846bc,Bernhard,Seikovits,-,0,,TE,Arizona Cardinals,,,
aa36e85b-803c-4ba6-830a-67b493f9ee92,Deon,Cain,-,0,,WR,,,,
426e4f23-74a5-405d-9fd0-6f7ad01dc462,Rashaad,Penny,-,0,,RB,,,,
aab38c62-2a8b-4ad1-831b-4a62edf8470a,Kirk,Merritt,-,0,,WR,,,,
41752470-c35a-4b31-ae65-1cfcbe4ad387,Freddie,Swain,-,0,,WR,,,,
aad7b3b8-5bb4-41b6-9e74-bdf8aaf347b3,Breshad,Perriman,-,0,,WR,,,,
41061549-71f7-45fe-8850-6aa1091eee9c,Austin,Reed,-,0,,QB,Chicago Bears,,,
ab72313a-3511-4f28-b67f-4de70f46c098,Josh,Johnson,-,0,,QB,Baltimore Ravens,,,
abef274d-cb4b-4808-b5d8-2c5ce8fa6e7d,Allen,Robinson II,-,0,,WR,Detroit Lions,,,
abf3589a-4293-4f98-9fed-2544d4c0cc0b,Dorian,Thompson-Robinson,-,0,,QB,Cleveland Browns,,,
40c68d0a-f5e7-4540-8c04-0799115a3ee1,Emani,Bailey,-,0,,RB,Carolina Panthers,,,
40bc1445-3c71-44ed-8cce-de6a4a70bad3,Marvin,Hall,-,0,,WR,,,,
ac33c944-618a-4ec1-8f85-190fe8a19b8a,Kenny,Golladay,-,0,,WR,,,,
4075ccc5-28ce-4e5d-ba6d-887f8148edb8,Brandon,Smith,-,0,,WR,NY Jets,,,
40592367-7dd4-4be5-aa10-f9424cf2ed71,Jack,Plummer,-,0,,QB,Carolina Panthers,,,
40319165-95c3-4973-8030-584d731e4544,Theo,Riddick,-,0,,RB,,,,
ad368a76-e68d-4890-8e45-37ab47679ffb,Kobe,Pace,-,0,,RB,,,,
ad7abc5e-bb14-40a7-ae50-2f7a57291d4e,Blake,Bell,-,0,,TE,,,,
adab4dbe-54ce-4ecb-92d8-f75823cb285e,Ryan,Jones,-,0,,TE,,,,
ae81d613-ab1e-4908-9698-b8f7f72d4acd,Josh,Kattus,-,0,,TE,,,,
4021bfa9-54ae-49df-9ae7-ba6c0131dea2,Damien,Harris,-,0,,RB,,,,
4020069d-1fff-451e-8e45-b9064ed4aa9a,Darrynton,Evans,-,0,,RB,Chicago Bears,,,
3f671404-cbcf-41c8-8db9-a45787cc4a35,Xavier,Weaver,-,0,,WR,Arizona Cardinals,,,
afb9c0ae-fae5-475d-8d3c-db0007044c4e,Irvin,Charles,-,0,,WR,NY Jets,,,
aff65803-c398-40c9-a73c-322ec7179fba,Jacob,Eason,-,0,,QB,,,,
b008e12c-c8cf-471e-93f2-f3ad4d8326c4,Elijhah,Badger,-,0,,WR,,,,
b00c2852-4ed1-43aa-a1af-4d3878009d10,Myles,Gaskin,-,0,,RB,,,,
b028c43c-afbf-49f6-831d-431a51d2ce53,Erik,Krommenhoek,-,0,,TE,,,,
b040574c-a661-4aba-9e74-5578223bc0eb,Melvin,Gordon III,-,0,,RB,,,,
b05f40c9-86ea-452b-810a-8ddebd35dbfd,Emari,Demercado,-,0,,RB,Arizona Cardinals,,,
b0610fb1-5af3-495e-9b37-45c903fa675b,Adam,Shaheen,-,0,,TE,,,,
b082f0b9-032b-42b6-bbfc-2bded0d983e4,Chris,Herndon,-,0,,TE,,,,
3ed5979d-0e7b-4fc1-b5d9-5d0294ab079c,Marlon,Mack,-,0,,RB,,,,
3ed26a6a-762d-4363-bdc6-7df15d0d6e72,Josh,Kelly,-,0,,WR,,,,
b19a3874-e33a-41db-99de-7529aef09ef7,Thomas,Fidone II,-,0,,TE,,,,
3eaec146-3016-476a-afb4-c6e08fd4b1cc,Neal,Johnson,-,0,,TE,NY Jets,,,
3eada433-5388-49bc-945c-3e5a19bb3011,Nate,McCrary,-,0,,RB,,,,
b2810dbf-bd93-4a7c-99c2-4471ee4faf90,Anthony,Firkser,-,0,,TE,Kansas City Chiefs,,,
3dc3aa37-9089-491f-9b2f-cf3990d82ddf,Mason,Fairchild,-,0,,TE,,,,
b31075fd-2edb-4622-aaae-107ab896be3f,Kelvin,Harmon,-,0,,WR,Dallas Cowboys,,,
b34d73c5-3e0c-4c71-a2c0-65361ec0f0dc,Devine,Ozigbo,-,0,,RB,,,,
b39e59da-34df-49cf-aed2-569e249812b3,Dan,Chisena,-,0,,WR,Carolina Panthers,,,
b3cbe069-2f05-48be-b439-d54c6fc289cc,Marcus,Rosemy-Jacksaint,-,0,,WR,,,,
3d95e869-5b1d-4d88-a6b2-c6fca1f6d149,Godwin,Igwebuike,-,0,,RB,,,,
3cec9e6c-2d80-489e-adb9-0277a80214b1,Dominic,Lovett,-,0,,WR,,,,
b42c823a-9a47-4413-ae6f-7a7b5624ff71,Jacoby,Brissett,-,0,,QB,New England Patriots,,,
b4588e54-4773-44fc-b64b-e9147958b9b1,Mitchell,Tinsley,-,0,,WR,Cincinnati Bengals,,,
b4662945-e299-44d3-afc3-d58c293245b7,Jaren,Hall,-,0,,QB,Seattle Seahawks,,,
3c1d5939-4c2d-472c-b5e2-45f32f4b585d,Zavier,Scott,-,0,,RB,Minnesota Vikings,,,
b49adb8b-8858-4c3e-bbec-c6b7df0b25de,Silas,Bolden,-,0,,WR,,,,
3be73fb1-eac4-4e11-a901-38c302d911bf,Hayden,Hatten,-,0,,WR,,,,
b4d842a0-1079-44af-bc29-8b28eedbbe80,Alex,McGough,-,0,,WR,,,,
3bdf3ee9-5c99-40ee-a397-9be0c650582a,Miller,Forristall,-,0,,TE,,,,
b508cb51-0c98-43b1-8b7b-2c8b0209ec09,Terrace,Marshall Jr.,-,0,,WR,Las Vegas Raiders,,,
3bdb58ed-a19e-4dcf-8b7c-b8496ca3c6e4,Matt,Sokol,-,0,,TE,,,,
b5be2523-e875-4ced-8943-7490fbbfdb7d,Hakeem,Butler,-,0,,WR,,,,
3b6ddbcb-0d6f-41db-b3ff-27193e32c4ad,James,Proche,-,0,,WR,Cleveland Browns,,,
3b57be99-73f6-4166-af63-0024346c11bb,Nathan,Peterman,-,0,,QB,,,,
b64798f5-ad61-4310-a1ab-79f604471fb3,Christian,Wade,-,0,,RB,,,,
3b3b3f19-d79b-4288-9ca8-d41956b83e6a,Equanimeous,St. Brown,-,0,,WR,,,,
3aba1f4d-ae9c-41aa-9051-87215b85e7ca,Stetson,Bennett,-,0,,QB,Los Angeles Rams,,,
3a47816e-fbe2-48e7-9773-014ebe09ab08,Malcolm,Perry,-,0,,WR,,,,
b6ddebbd-558c-433e-b976-0c9113a88538,Mitchell,Wilcox,-,0,,TE,,,,
3a4406c1-0989-40fc-8644-75a945a08795,Chris,Pierce,-,0,,TE,,,,
3a311459-caf9-4ced-a4f7-6845571dcd52,Khari,Blasingame,-,0,,RB,,,,
39e03fc4-dd89-431a-a044-a8c0ea1d8f99,Teddy,Bridgewater,-,0,,QB,Detroit Lions,,,
b7d5e1be-5778-4bd6-b349-bcb4b8d95493,Nikola,Kalinic,-,0,,TE,Atlanta Falcons,,,
b7ebc931-e970-489b-9bd1-4c2903d5d9ba,Johnny,Lumpkin,-,0,,TE,Green Bay Packers,,,
b7fc82ca-4a35-4d5d-9d69-21c35237f99a,T.J.,Luther,-,0,,WR,Carolina Panthers,,,
b89f0994-0ea8-4cc6-b5ea-5e6001a3d981,Tahj,Washington,-,0,,WR,Miami Dolphins,,,
b8dc8764-9e7f-481d-96fc-16d27571cace,Shane,Buechele,-,0,,QB,Buffalo Bills,,,
b918a14d-4422-48d6-980f-2d7e5a2a2f60,Ty,Scott,-,0,,WR,,,,
b97e2400-82d7-42a9-98a1-388e629aa284,Dontrell,Hilliard,-,0,,RB,,,,
39c5b9d1-3ae1-4574-8e01-cefd5b36c21c,Isaiah,Williams,-,0,,WR,Cincinnati Bengals,,,
ba4f78f1-0086-4bf9-8366-f3a85a430683,Chase,Cota,-,0,,WR,,,,
38bda511-1017-448d-b470-a6387af61673,Lew,Nichols,-,0,,RB,,,,
ba62569d-1ee2-40ff-bab1-f22454d1dda2,TJ,Tampa,-,0,,WR,,,,
bad7293d-752e-4672-afa6-cce271bce421,Chris,Carson,-,0,,RB,,,,
bafa6b74-9e1f-4893-a8df-afab3bd92415,Isaiah,Hodgins,-,0,,WR,San Francisco 49ers,,,
38aeb0d6-ab3f-4eee-ab40-9cdac9dc9e0b,Isaac,Rex,-,0,,TE,,,,
bb77defc-9369-43f9-8a47-bfacc1f69f96,Jack,Stoll,-,0,,TE,Miami Dolphins,,,
38aae128-fc49-4bd4-9c70-e4a35be76f72,C.J.,Beathard,-,0,,QB,Jacksonville Jaguars,,,
bc7f41c4-f082-4ac0-8c8c-4d70f615c1cb,Denzel,Mims,-,0,,WR,,,,
bce09d8d-2cf8-4d13-8571-d76864626427,Deon,Jackson,-,0,,RB,,,,
bcfa907c-9265-44e4-8ad2-7b5c5d7715e6,Jaelon,Darden,-,0,,WR,Seattle Seahawks,,,
3828758c-5091-48aa-8132-c62486160ed9,Deven,Thompkins,-,0,,WR,Carolina Panthers,,,
bd0fcd5f-27d5-4332-8361-05c002f381e5,Brandon,Thomas,-,0,,RB,,,,
bd9d96d0-c1f7-4160-9905-892d0b62893d,Shazz,Preston,-,0,,WR,,,,
380194c6-5e76-4baa-8828-dd9c2e5406da,Deion,Burks,-,0,,WR,,,,
be8f6ccc-7ba8-4007-990f-0fafe294f5b9,Chris,Myarick,-,0,,TE,,,,
37f98901-a9cd-409b-a40a-701b7f51c439,Jimmy,Garoppolo,-,0,,QB,Los Angeles Rams,,,
37e99fc4-0eec-4ecc-ae6c-0bd3fe95f3d6,Brian,Hill,-,0,,RB,,,,
bf25ed62-c9a9-45a6-b5f1-57f28db2e69d,Jason,Bean,-,0,,QB,Indianapolis Colts,,,
36687a96-f34c-452a-b0d9-292885350d42,Aaron,Shampklin,-,0,,RB,Pittsburgh Steelers,,,
35b53e0f-b79d-4fb3-a894-f1bd08f07103,Dillon,Bell,-,0,,WR,,,,
bf54a59c-9683-4d2a-8366-04471aeaa0c2,Jacob,Saylors,-,0,,RB,,,,
bfc7898a-caf6-407a-975f-3048a0d2a480,Seydou,Traore,-,0,,TE,,,,
35ac33aa-dd60-449c-a67f-ccadd694e2fe,EJ,Smith,-,0,,RB,,,,
354665a5-76c3-4a45-8d65-cdc55923792b,Jason,Cabinda,-,0,,RB,,,,
34c9e35f-9880-4167-a805-d595fd518a79,JaQuae,Jackson,-,0,,WR,New England Patriots,,,
c138f1a3-6ab8-493d-8c72-4ede417701ca,Ben,DiNucci,-,0,,QB,New Orleans Saints,,,
